chapter,book,wave,status,start_time,end_time,duration_s,input_tokens,cache_creation_tokens,cache_read_tokens,output_tokens,total_tokens,cost_usd,last_heartbeat,terminal_id,retry_at
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:50:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:51:04Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:51:18Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:51:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:51:34Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:51:48Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:51:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:52:04Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:52:18Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:52:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:52:34Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:52:48Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:52:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:53:04Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:53:18Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:53:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:53:34Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:53:48Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:53:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:54:04Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:54:18Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:54:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:54:34Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:54:48Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:54:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:55:04Z,Mac.attlocal.net-28027,
adwd-the-kings-prize-01,adwd,10,done,2026-05-05 09:47:18,2026-05-05 09:55:06,468,5,55699,86855,20890,163449,0.9143802500000001,,Matthews-Mac-Studio.local-43112,
adwd-the-lost-lord-01,adwd,10,failed-stale,2026-05-05T14:55:06Z,,,,,,,,,2026-05-05T14:55:06Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:55:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:55:34Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:55:36Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:55:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:56:04Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:56:06Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:56:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:56:34Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:56:36Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:56:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:57:04Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:57:06Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:57:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:57:34Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:57:36Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:57:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:58:04Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:58:06Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:58:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:58:34Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:58:37Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:58:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:59:04Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:59:07Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:59:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T14:59:34Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T14:59:37Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T14:59:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:00:04Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:00:07Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:00:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:00:34Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:00:37Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:00:59Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:01:04Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:01:07Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:01:29Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:01:34Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:01:37Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:02:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:02:04Z,Mac.attlocal.net-28027,
adwd-the-lost-lord-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:02:07Z,Matthews-Mac-Studio.local-43112,
adwd-the-lost-lord-01,adwd,10,done,2026-05-05 09:55:06,2026-05-05 10:02:22,436,5,52076,86309,17727,156117,0.8124134999999999,,Matthews-Mac-Studio.local-43112,
adwd-the-merchants-man-01,adwd,10,failed-stale,2026-05-05T15:02:22Z,,,,,,,,,2026-05-05T15:02:22Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:02:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:02:34Z,Mac.attlocal.net-28027,
adwd-the-merchants-man-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:02:52Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:03:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:03:04Z,Mac.attlocal.net-28027,
adwd-the-merchants-man-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:03:22Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:03:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:03:34Z,Mac.attlocal.net-28027,
adwd-the-merchants-man-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:03:52Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:04:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:04:04Z,Mac.attlocal.net-28027,
adwd-the-merchants-man-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:04:22Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:04:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:04:34Z,Mac.attlocal.net-28027,
adwd-the-merchants-man-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:04:52Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:05:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:05:04Z,Mac.attlocal.net-28027,
adwd-the-merchants-man-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:05:22Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:05:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:05:34Z,Mac.attlocal.net-28027,
adwd-the-merchants-man-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:05:52Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:06:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:06:04Z,Mac.attlocal.net-28027,
adwd-the-merchants-man-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:06:22Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:06:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:06:34Z,Mac.attlocal.net-28027,
adwd-the-merchants-man-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:06:52Z,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:07:00Z,Mac.attlocal.net-30904,
adwd-the-merchants-man-01,adwd,10,done,2026-05-05 10:02:22,2026-05-05 10:07:01,279,5,44913,85028,11853,141799,0.62015425,,Matthews-Mac-Studio.local-43112,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,2026-05-05T15:07:01Z,,,,,,,,,2026-05-05T15:07:01Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:07:04Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:07:30Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:07:31Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:07:34Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:08:00Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:08:01Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:08:04Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:08:30Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:08:31Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:08:35Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:09:00Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:09:01Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:09:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:09:30Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:09:31Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:09:35Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:10:00Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:10:01Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:10:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:10:30Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:10:31Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:10:35Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:11:00Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:11:01Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:11:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:11:30Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:11:31Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:11:35Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:12:00Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:12:01Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:12:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:12:30Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:12:31Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:12:35Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:13:00Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:13:02Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:13:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:13:30Z,Mac.attlocal.net-30904,
adwd-the-prince-of-winterfell-01,adwd,10,failed-stale,,,,,,,,,,2026-05-05T15:13:32Z,Matthews-Mac-Studio.local-43112,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:13:35Z,Mac.attlocal.net-28027,
adwd-the-prince-of-winterfell-01,adwd,10,done,2026-05-05 10:07:01,2026-05-05 10:13:35,394,4096,51867,123059,15667,194689,0.79844525,,Matthews-Mac-Studio.local-43112,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:14:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:14:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:14:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:14:35Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:15:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:15:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:15:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:15:35Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:16:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:16:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:16:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:16:35Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:17:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:17:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:17:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:17:35Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:18:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:18:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:18:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:18:35Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:19:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:19:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:19:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:19:35Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:20:00Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:20:05Z,Mac.attlocal.net-28027,
adwd-jon-13,adwd,7,failed-stale,,,,,,,,,,2026-05-05T15:20:30Z,Mac.attlocal.net-30904,
adwd-reek-02,adwd,8,failed-stale,,,,,,,,,,2026-05-05T15:20:35Z,Mac.attlocal.net-28027,
